xflr5 v6.57

Plane name :        R23_LR315_192in_AR_8,46
Polar name :        R23_LR315_192in_AR_8,46_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.126439   0.000663   0.129764   0.130427   0.000000   0.000000  -0.351617   0.000000   0.000000   12.0000     1.7431
   -9.750     0.000   0.147864   0.000883   0.128150   0.129032   0.000000   0.000000  -0.360221   0.000000   0.000000   12.0000     1.5231
   -9.500     0.000   0.169290   0.001137   0.126200   0.127336   0.000000   0.000000  -0.368837   0.000000   0.000000   12.0000     1.3588
   -9.250     0.000   0.190716   0.001425   0.123951   0.125376   0.000000   0.000000  -0.377460   0.000000   0.000000   12.0000     1.2314
   -9.000     0.000   0.212141   0.001747   0.120704   0.122452   0.000000   0.000000  -0.386143   0.000000   0.000000   12.0000     1.1297
   -8.750     0.000   0.233565   0.002104   0.116525   0.118630   0.000000   0.000000  -0.394869   0.000000   0.000000   12.0000     1.0466
   -8.500     0.000   0.254986   0.002496   0.111449   0.113945   0.000000   0.000000  -0.403639   0.000000   0.000000   12.0000     0.9775
   -8.250     0.000   0.276404   0.002922   0.106333   0.109255   0.000000   0.000000  -0.412404   0.000000   0.000000   12.0000     0.9191
   -8.000     0.000   0.297818   0.003383   0.102334   0.105717   0.000000   0.000000  -0.421104   0.000000   0.000000   12.0000     0.8691
   -7.750     0.000   0.319227   0.003878   0.098135   0.102014   0.000000   0.000000  -0.429812   0.000000   0.000000   12.0000     0.8258
   -7.500     0.000   0.340630   0.004408   0.093168   0.097576   0.000000   0.000000  -0.438548   0.000000   0.000000   12.0000     0.7879
   -7.250     0.000   0.362026   0.004972   0.088292   0.093264   0.000000   0.000000  -0.447267   0.000000   0.000000   12.0000     0.7545
   -7.000     0.000   0.383414   0.005571   0.082605   0.088176   0.000000   0.000000  -0.455997   0.000000   0.000000   12.0000     0.7249
   -6.750     0.000   0.404794   0.006205   0.076516   0.082720   0.000000   0.000000  -0.464734   0.000000   0.000000   12.0000     0.6983
   -6.500     0.000   0.426165   0.006872   0.070841   0.077713   0.000000   0.000000  -0.473429   0.000000   0.000000   12.0000     0.6745
   -6.250     0.000   0.447525   0.007574   0.065985   0.073559   0.000000   0.000000  -0.482083   0.000000   0.000000   12.0000     0.6529
   -6.000     0.000   0.468875   0.008311   0.061755   0.070066   0.000000   0.000000  -0.490708   0.000000   0.000000   12.0000     0.6333
   -5.750     0.000   0.490212   0.009082   0.058550   0.067632   0.000000   0.000000  -0.499270   0.000000   0.000000   12.0000     0.6154
   -5.500     0.000   0.511537   0.009887   0.054403   0.064290   0.000000   0.000000  -0.507853   0.000000   0.000000   12.0000     0.5990
   -5.250     0.000   0.532848   0.010726   0.051441   0.062168   0.000000   0.000000  -0.516377   0.000000   0.000000   12.0000     0.5839
   -5.000     0.000   0.554144   0.011600   0.049391   0.060990   0.000000   0.000000  -0.524858   0.000000   0.000000   12.0000     0.5700
   -4.750     0.000   0.575425   0.012507   0.046832   0.059339   0.000000   0.000000  -0.533342   0.000000   0.000000   12.0000     0.5571
   -4.500     0.000   0.596690   0.013449   0.044165   0.057614   0.000000   0.000000  -0.541811   0.000000   0.000000   12.0000     0.5452
   -4.250     0.000   0.617938   0.014424   0.041847   0.056271   0.000000   0.000000  -0.550256   0.000000   0.000000   12.0000     0.5340
   -4.000     0.000   0.639168   0.015433   0.039884   0.055318   0.000000   0.000000  -0.558680   0.000000   0.000000   12.0000     0.5236
   -3.750     0.000   0.660380   0.016476   0.037539   0.054015   0.000000   0.000000  -0.567099   0.000000   0.000000   12.0000     0.5139
   -3.500     0.000   0.681571   0.017553   0.035252   0.052804   0.000000   0.000000  -0.575500   0.000000   0.000000   12.0000     0.5048
   -3.250     0.000   0.702743   0.018662   0.032823   0.051485   0.000000   0.000000  -0.583889   0.000000   0.000000   12.0000     0.4963
   -3.000     0.000   0.723893   0.019806   0.030485   0.050291   0.000000   0.000000  -0.592259   0.000000   0.000000   12.0000     0.4882
   -2.750     0.000   0.745020   0.020982   0.028740   0.049722   0.000000   0.000000  -0.600602   0.000000   0.000000   12.0000     0.4806
   -2.500     0.000   0.766125   0.022192   0.027643   0.049835   0.000000   0.000000  -0.608921   0.000000   0.000000   12.0000     0.4735
   -2.250     0.000   0.787206   0.023434   0.025998   0.049432   0.000000   0.000000  -0.617232   0.000000   0.000000   12.0000     0.4667
   -2.000     0.000   0.808263   0.024709   0.021962   0.046672   0.000000   0.000000  -0.625553   0.000000   0.000000   12.0000     0.4603
   -1.750     0.000   0.829294   0.026017   0.021211   0.047228   0.000000   0.000000  -0.633821   0.000000   0.000000   12.0000     0.4542
   -1.500     0.000   0.850298   0.027357   0.020524   0.047881   0.000000   0.000000  -0.642069   0.000000   0.000000   12.0000     0.4484
   -1.250     0.000   0.871276   0.028730   0.019854   0.048584   0.000000   0.000000  -0.650301   0.000000   0.000000   12.0000     0.4429
   -1.000     0.000   0.892225   0.030135   0.019303   0.049438   0.000000   0.000000  -0.658515   0.000000   0.000000   12.0000     0.4377
   -0.750     0.000   0.913146   0.031572   0.018747   0.050318   0.000000   0.000000  -0.666713   0.000000   0.000000   12.0000     0.4327
   -0.500     0.000   0.934037   0.033040   0.018265   0.051306   0.000000   0.000000  -0.674894   0.000000   0.000000   12.0000     0.4280
   -0.250     0.000   0.954897   0.034540   0.017817   0.052358   0.000000   0.000000  -0.683057   0.000000   0.000000   12.0000     0.4234
