xflr5 v6.57

Plane name :        R23_LR315_216in_AR_9,98
Polar name :        R23_LR315_216in_AR_9,98_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.125737   0.000586   0.132090   0.132676  -0.000000   0.000000  -0.357674   0.000000   0.000000   12.0000     1.6860
   -9.750     0.000   0.147902   0.000780   0.129854   0.130633   0.000000   0.000000  -0.366242   0.000000   0.000000   12.0000     1.4640
   -9.500     0.000   0.170068   0.001004   0.127312   0.128317   0.000000   0.000000  -0.374826   0.000000   0.000000   12.0000     1.2998
   -9.250     0.000   0.192233   0.001261   0.124221   0.125482   0.000000   0.000000  -0.383435   0.000000   0.000000   12.0000     1.1735
   -9.000     0.000   0.214398   0.001548   0.120689   0.122238   0.000000   0.000000  -0.392064   0.000000   0.000000   12.0000     1.0732
   -8.750     0.000   0.236561   0.001868   0.116713   0.118580   0.000000   0.000000  -0.400709   0.000000   0.000000   12.0000     0.9918
   -8.500     0.000   0.258721   0.002218   0.112065   0.114283   0.000000   0.000000  -0.409381   0.000000   0.000000   12.0000     0.9243
   -8.250     0.000   0.280878   0.002601   0.107157   0.109757   0.000000   0.000000  -0.418072   0.000000   0.000000   12.0000     0.8674
   -8.000     0.000   0.303031   0.003014   0.102310   0.105325   0.000000   0.000000  -0.426754   0.000000   0.000000   12.0000     0.8188
   -7.750     0.000   0.325178   0.003460   0.096574   0.100034   0.000000   0.000000  -0.435462   0.000000   0.000000   12.0000     0.7769
   -7.500     0.000   0.347319   0.003937   0.091473   0.095410   0.000000   0.000000  -0.444134   0.000000   0.000000   12.0000     0.7403
   -7.250     0.000   0.369454   0.004445   0.087243   0.091688   0.000000   0.000000  -0.452748   0.000000   0.000000   12.0000     0.7081
   -7.000     0.000   0.391581   0.004985   0.081413   0.086398   0.000000   0.000000  -0.461413   0.000000   0.000000   12.0000     0.6795
   -6.750     0.000   0.413700   0.005556   0.075362   0.080918   0.000000   0.000000  -0.470076   0.000000   0.000000   12.0000     0.6540
   -6.500     0.000   0.435809   0.006159   0.070185   0.076344   0.000000   0.000000  -0.478682   0.000000   0.000000   12.0000     0.6311
   -6.250     0.000   0.457908   0.006793   0.065692   0.072485   0.000000   0.000000  -0.487257   0.000000   0.000000   12.0000     0.6104
   -6.000     0.000   0.479996   0.007459   0.061167   0.068626   0.000000   0.000000  -0.495818   0.000000   0.000000   12.0000     0.5916
   -5.750     0.000   0.502072   0.008156   0.056750   0.064906   0.000000   0.000000  -0.504359   0.000000   0.000000   12.0000     0.5745
   -5.500     0.000   0.524136   0.008884   0.054157   0.063041   0.000000   0.000000  -0.512822   0.000000   0.000000   12.0000     0.5588
