xflr5 v6.57

Plane name :        R23_LR315_120in_AR_7,99
Polar name :        R23_LR315_120in_AR_7,99-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.126478   0.000711   0.129241   0.129952   0.000000   0.000000  -0.350119   0.000000   0.000000   12.0000     1.1418
   -9.000     0.000   0.210727   0.001837   0.120370   0.122208   0.000000   0.000000  -0.383028   0.000000   0.000000   12.0000     0.7425
   -8.000     0.000   0.294950   0.003529   0.107055   0.110584   0.000000   0.000000  -0.416105   0.000000   0.000000   12.0000     0.5712
   -7.000     0.000   0.379093   0.005786   0.089125   0.094912   0.000000   0.000000  -0.449293   0.000000   0.000000   12.0000     0.4759
   -6.000     0.000   0.463100   0.008608   0.069829   0.078437   0.000000   0.000000  -0.482318   0.000000   0.000000   12.0000     0.4153
   -5.000     0.000   0.546917   0.011993   0.056319   0.068312   0.000000   0.000000  -0.514917   0.000000   0.000000   12.0000     0.3733
   -4.000     0.000   0.630489   0.015934   0.047259   0.063193   0.000000   0.000000  -0.547150   0.000000   0.000000   12.0000     0.3425
   -3.000     0.000   0.713760   0.020427   0.039932   0.060359   0.000000   0.000000  -0.579118   0.000000   0.000000   12.0000     0.3189
   -2.000     0.000   0.796676   0.025464   0.031974   0.057438   0.000000   0.000000  -0.610850   0.000000   0.000000   12.0000     0.3003
   -1.000     0.000   0.879183   0.031035   0.022796   0.053831   0.000000   0.000000  -0.642305   0.000000   0.000000   12.0000     0.2853
    0.000     0.000   0.961229   0.037130   0.020415   0.057544   0.000000   0.000000  -0.673420   0.000000   0.000000   12.0000     0.2729
    1.000     0.000   1.042760   0.043734   0.018474   0.062208   0.000000   0.000000  -0.704244   0.000000   0.000000   12.0000     0.2625
    2.000     0.000   1.123725   0.050835   0.019381   0.070216   0.000000   0.000000  -0.734776   0.000000   0.000000   12.0000     0.2537
    3.000     0.000   1.204073   0.058416   0.018891   0.077307   0.000000   0.000000  -0.764961   0.000000   0.000000   12.0000     0.2461
    4.000     0.000   1.283753   0.066459   0.018860   0.085320   0.000000   0.000000  -0.794782   0.000000   0.000000   12.0000     0.2395
    5.000     0.000   1.362717   0.074947   0.019038   0.093985   0.000000   0.000000  -0.824203   0.000000   0.000000   12.0000     0.2337
    6.000     0.000   1.440917   0.083858   0.019270   0.103128   0.000000   0.000000  -0.853189   0.000000   0.000000   12.0000     0.2287
    7.000     0.000   1.518306   0.093171   0.019520   0.112691   0.000000   0.000000  -0.881703   0.000000   0.000000   12.0000     0.2242
    8.000     0.000   1.594838   0.102864   0.019672   0.122535   0.000000   0.000000  -0.909707   0.000000   0.000000   12.0000     0.2201
    9.000     0.000   1.670470   0.112911   0.020019   0.132931   0.000000   0.000000  -0.937178   0.000000   0.000000   12.0000     0.2166
   10.000     0.000   1.745159   0.123289   0.020566   0.143854   0.000000   0.000000  -0.964089  -0.000000   0.000000   12.0000     0.2133
   11.000     0.000   1.818864   0.133970   0.021162   0.155131   0.000000   0.000000  -0.990400  -0.000000   0.000000   12.0000     0.2104
   12.000     0.000   1.891544   0.144927   0.021790   0.166717   0.000000   0.000000  -1.016081  -0.000000   0.000000   12.0000     0.2078
   13.000     0.000   1.963162   0.156131   0.022477   0.178608   0.000000   0.000000  -1.041101  -0.000000   0.000000   12.0000     0.2054
   14.000     0.000   2.033682   0.167554   0.023236   0.190790   0.000000   0.000000  -1.065433  -0.000000   0.000000   12.0000     0.2032
   15.000     0.000   2.103068   0.179165   0.024071   0.203236   0.000000   0.000000  -1.089048  -0.000000   0.000000   12.0000     0.2012
   16.000     0.000   2.171289   0.190933   0.025015   0.215948   0.000000   0.000000  -1.111923  -0.000000   0.000000   12.0000     0.1994


