xflr5 v6.57

Plane name :        R23_LR315_216in_AR_13,03
Polar name :        R23_LR315_216in_AR_13,03_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.124420   0.000457   0.131752   0.132209   0.000000   0.000000  -0.357606   0.000000   0.000000   12.0000     1.3026
   -9.750     0.000   0.147730   0.000613   0.129003   0.129616   0.000000   0.000000  -0.366547   0.000000   0.000000   12.0000     1.1216
   -9.500     0.000   0.171040   0.000795   0.126260   0.127055   0.000000   0.000000  -0.375487   0.000000   0.000000   12.0000     0.9899
   -9.250     0.000   0.194350   0.001005   0.123522   0.124526   0.000000   0.000000  -0.384426   0.000000   0.000000   12.0000     0.8898
   -9.000     0.000   0.217658   0.001241   0.120449   0.121690   0.000000   0.000000  -0.393379   0.000000  -0.000000   12.0000     0.8111
   -8.750     0.000   0.240965   0.001504   0.116198   0.117702   0.000000   0.000000  -0.402386   0.000000   0.000000   12.0000     0.7476
   -8.500     0.000   0.264268   0.001794   0.111675   0.113469   0.000000   0.000000  -0.411409   0.000000   0.000000   12.0000     0.6953
   -8.250     0.000   0.287568   0.002111   0.107534   0.109645   0.000000   0.000000  -0.420405   0.000000   0.000000   12.0000     0.6515
   -8.000     0.000   0.310863   0.002455   0.103776   0.106230   0.000000   0.000000  -0.429382   0.000000   0.000000   12.0000     0.6143
   -7.750     0.000   0.334153   0.002826   0.098567   0.101393   0.000000   0.000000  -0.438414   0.000000   0.000000   12.0000     0.5822
   -7.500     0.000   0.357437   0.003223   0.093080   0.096304   0.000000   0.000000  -0.447453   0.000000   0.000000   12.0000     0.5543
   -7.250     0.000   0.380714   0.003648   0.088670   0.092318   0.000000   0.000000  -0.456428   0.000000   0.000000   12.0000     0.5299
   -7.000     0.000   0.403984   0.004100   0.082687   0.086787   0.000000   0.000000  -0.465467   0.000000   0.000000   12.0000     0.5082
   -6.750     0.000   0.427245   0.004578   0.077593   0.082171   0.000000   0.000000  -0.474446   0.000000   0.000000   12.0000     0.4889
   -6.500     0.000   0.450496   0.005083   0.072349   0.077432   0.000000   0.000000  -0.483417   0.000000   0.000000   12.0000     0.4716
   -6.250     0.000   0.473738   0.005616   0.067050   0.072665   0.000000   0.000000  -0.492380   0.000000   0.000000   12.0000     0.4560
   -6.000     0.000   0.496968   0.006175   0.062953   0.069127   0.000000   0.000000  -0.501283   0.000000   0.000000   12.0000     0.4419
   -5.750     0.000   0.520187   0.006761   0.059878   0.066639   0.000000   0.000000  -0.510141   0.000000   0.000000   12.0000     0.4290
   -5.500     0.000   0.543394   0.007373   0.056743   0.064116   0.000000   0.000000  -0.518984   0.000000   0.000000   12.0000     0.4173
   -5.250     0.000   0.566587   0.008012   0.052991   0.061004   0.000000   0.000000  -0.527836   0.000000   0.000000   12.0000     0.4065
   -5.000     0.000   0.589766   0.008678   0.050860   0.059538   0.000000   0.000000  -0.536622   0.000000   0.000000   12.0000     0.3965
   -4.750     0.000   0.612931   0.009371   0.048588   0.057959   0.000000   0.000000  -0.545400   0.000000   0.000000   12.0000     0.3873
   -4.500     0.000   0.636080   0.010090   0.045816   0.055905   0.000000   0.000000  -0.554181   0.000000   0.000000   12.0000     0.3788
   -4.250     0.000   0.659212   0.010835   0.043698   0.054533   0.000000   0.000000  -0.562928   0.000000   0.000000   12.0000     0.3708
   -4.000     0.000   0.682327   0.011607   0.041655   0.053263   0.000000   0.000000  -0.571661   0.000000   0.000000   12.0000     0.3635
   -3.750     0.000   0.705425   0.012405   0.039082   0.051488   0.000000   0.000000  -0.580394   0.000000   0.000000   12.0000     0.3566
   -3.500     0.000   0.728503   0.013230   0.036795   0.050024   0.000000   0.000000  -0.589104   0.000000   0.000000   12.0000     0.3501
   -3.250     0.000   0.751562   0.014080   0.034496   0.048576   0.000000   0.000000  -0.597800   0.000000   0.000000   12.0000     0.3440
   -3.000     0.000   0.774600   0.014957   0.032093   0.047050   0.000000   0.000000  -0.606483   0.000000   0.000000   12.0000     0.3383
   -2.750     0.000   0.797618   0.015859   0.029789   0.045648   0.000000   0.000000  -0.615148   0.000000   0.000000   12.0000     0.3330
   -2.500     0.000   0.820613   0.016788   0.027983   0.044770   0.000000   0.000000  -0.623791   0.000000   0.000000   12.0000     0.3279
   -2.250     0.000   0.843586   0.017742   0.025973   0.043715   0.000000   0.000000  -0.632421   0.000000   0.000000   12.0000     0.3231
   -2.000     0.000   0.866535   0.018722   0.023670   0.042392   0.000000   0.000000  -0.641038   0.000000   0.000000   12.0000     0.3186
   -1.750     0.000   0.889461   0.019727   0.022184   0.041911   0.000000   0.000000  -0.649627   0.000000   0.000000   12.0000     0.3143
   -1.500     0.000   0.912361   0.020758   0.021002   0.041760   0.000000   0.000000  -0.658196   0.000000   0.000000   12.0000     0.3102
   -1.250     0.000   0.935235   0.021813   0.020530   0.042343   0.000000   0.000000  -0.666742   0.000000   0.000000   12.0000     0.3064
   -1.000     0.000   0.958083   0.022894   0.020024   0.042919   0.000000   0.000000  -0.675273   0.000000   0.000000   12.0000     0.3027
   -0.750     0.000   0.980903   0.024000   0.019446   0.043446   0.000000   0.000000  -0.683789   0.000000   0.000000   12.0000     0.2992
