xflr5 v6.57

Plane name :        R23_LR315_168in_AR_9,34
Polar name :        T1-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -5.000     0.000   0.562975   0.010872   0.051816   0.062689   0.000000   0.000000  -0.525131   0.000000   0.000000   12.0000     0.4432
   -4.500     0.000   0.606495   0.012616   0.046790   0.059407   0.000000   0.000000  -0.542194   0.000000   0.000000   12.0000     0.4237
   -4.000     0.000   0.649948   0.014489   0.042323   0.056812   0.000000   0.000000  -0.559181   0.000000   0.000000   12.0000     0.4069
   -3.500     0.000   0.693327   0.016489   0.038840   0.055330   0.000000   0.000000  -0.576093   0.000000   0.000000   12.0000     0.3922
   -3.000     0.000   0.736625   0.018617   0.033866   0.052483   0.000000   0.000000  -0.592974   0.000000   0.000000   12.0000     0.3792
   -2.500     0.000   0.779835   0.020871   0.028660   0.049531   0.000000   0.000000  -0.609792   0.000000   0.000000   12.0000     0.3677
   -2.000     0.000   0.822951   0.023250   0.025519   0.048768   0.000000   0.000000  -0.626512   0.000000   0.000000   12.0000     0.3574
   -1.500     0.000   0.865967   0.025752   0.023086   0.048838   0.000000   0.000000  -0.643157   0.000000   0.000000   12.0000     0.3482
   -1.000     0.000   0.908875   0.028378   0.020349   0.048727   0.000000   0.000000  -0.659737   0.000000   0.000000   12.0000     0.3398
   -0.500     0.000   0.951669   0.031125   0.019071   0.050196   0.000000   0.000000  -0.676236   0.000000   0.000000   12.0000     0.3322
    0.000     0.000   0.994342   0.033992   0.018379   0.052371   0.000000   0.000000  -0.692663   0.000000   0.000000   12.0000     0.3253
    0.500     0.000   1.036889   0.036977   0.017726   0.054703   0.000000   0.000000  -0.709019   0.000000   0.000000   12.0000     0.3190
    1.000     0.000   1.079303   0.040080   0.017342   0.057421   0.000000   0.000000  -0.725301  -0.000000   0.000000   12.0000     0.3131
    1.500     0.000   1.121577   0.043297   0.017004   0.060302   0.000000   0.000000  -0.741504   0.000000   0.000000   12.0000     0.3078
    2.000     0.000   1.163705   0.046628   0.016855   0.063483   0.000000   0.000000  -0.757627  -0.000000   0.000000   12.0000     0.3028
    2.500     0.000   1.205681   0.050070   0.017275   0.067346   0.000000   0.000000  -0.773673   0.000000   0.000000   12.0000     0.2982
    3.000     0.000   1.247499   0.053622   0.017200   0.070822   0.000000   0.000000  -0.789621   0.000000   0.000000   12.0000     0.2939
    3.500     0.000   1.289153   0.057282   0.017216   0.074497   0.000000   0.000000  -0.805475   0.000000   0.000000   12.0000     0.2899
    4.000     0.000   1.330636   0.061047   0.017297   0.078343   0.000000   0.000000  -0.821230   0.000000   0.000000   12.0000     0.2862
    4.500     0.000   1.371943   0.064914   0.017403   0.082317   0.000000   0.000000  -0.836883   0.000000   0.000000   12.0000     0.2828
    5.000     0.000   1.413067   0.068883   0.017516   0.086399   0.000000   0.000000  -0.852427   0.000000   0.000000   12.0000     0.2795
    5.500     0.000   1.454003   0.072951   0.017640   0.090591   0.000000   0.000000  -0.867858   0.000000   0.000000   12.0000     0.2764
    6.000     0.000   1.494745   0.077114   0.017770   0.094884   0.000000   0.000000  -0.883172   0.000000   0.000000   12.0000     0.2736
    6.500     0.000   1.535287   0.081371   0.017899   0.099270   0.000000   0.000000  -0.898362   0.000000   0.000000   12.0000     0.2709
    7.000     0.000   1.575624   0.085718   0.018009   0.103728   0.000000   0.000000  -0.913425   0.000000   0.000000   12.0000     0.2683
    7.500     0.000   1.615749   0.090154   0.018051   0.108205   0.000000   0.000000  -0.928354   0.000000   0.000000   12.0000     0.2659
    8.000     0.000   1.655658   0.094675   0.018161   0.112836   0.000000   0.000000  -0.943148   0.000000   0.000000   12.0000     0.2636
    8.500     0.000   1.695345   0.099279   0.018358   0.117637   0.000000   0.000000  -0.957805  -0.000000   0.000000   12.0000     0.2614
