xflr5 v6.57

Plane name :        R23_LR315_216in_AR_10,65
Polar name :        R23_LR315_216in_AR_10,65-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.124961   0.000531   0.129768   0.130298   0.000000   0.000000  -0.354156   0.000000   0.000000   12.0000     1.5726
   -9.000     0.000   0.215194   0.001444   0.119674   0.121117   0.000000   0.000000  -0.390480   0.000000   0.000000   12.0000     0.9968
   -8.000     0.000   0.305399   0.002844   0.101779   0.104623   0.000000   0.000000  -0.427172   0.000000   0.000000   12.0000     0.7610
   -7.000     0.000   0.395520   0.004734   0.080517   0.085251   0.000000   0.000000  -0.463911   0.000000   0.000000   12.0000     0.6328
   -6.000     0.000   0.485507   0.007111   0.060192   0.067303   0.000000   0.000000  -0.500367   0.000000   0.000000   12.0000     0.5521
   -5.000     0.000   0.575304   0.009974   0.048185   0.058159   0.000000   0.000000  -0.536298   0.000000   0.000000   12.0000     0.4967
   -4.000     0.000   0.664860   0.013320   0.038756   0.052075   0.000000   0.000000  -0.571913   0.000000   0.000000   12.0000     0.4562
   -3.000     0.000   0.754122   0.017142   0.030104   0.047246   0.000000   0.000000  -0.607279   0.000000   0.000000   12.0000     0.4255
   -2.000     0.000   0.843038   0.021435   0.021837   0.043272   0.000000   0.000000  -0.642387   0.000000   0.000000   12.0000     0.4012
   -1.000     0.000   0.931556   0.026190   0.018852   0.045041   0.000000   0.000000  -0.677162   0.000000   0.000000   12.0000     0.3817
    0.000     0.000   1.019624   0.031397   0.017081   0.048479   0.000000   0.000000  -0.711662   0.000000   0.000000   12.0000     0.3656
    1.000     0.000   1.107192   0.037047   0.016423   0.053470   0.000000   0.000000  -0.745872   0.000000   0.000000   12.0000     0.3521
    2.000     0.000   1.194211   0.043127   0.015949   0.059075   0.000000   0.000000  -0.779763   0.000000   0.000000   12.0000     0.3407
    3.000     0.000   1.280629   0.049622   0.016251   0.065873   0.000000   0.000000  -0.813314   0.000000   0.000000   12.0000     0.3308
    4.000     0.000   1.366400   0.056519   0.016407   0.072926   0.000000   0.000000  -0.846471   0.000000   0.000000   12.0000     0.3223
    5.000     0.000   1.451475   0.063800   0.016665   0.080466   0.000000   0.000000  -0.879203   0.000000   0.000000   12.0000     0.3148
    6.000     0.000   1.535808   0.071450   0.016897   0.088347   0.000000   0.000000  -0.911465   0.000000   0.000000   12.0000     0.3083
    7.000     0.000   1.619354   0.079448   0.017112   0.096561   0.000000   0.000000  -0.943220   0.000000   0.000000   12.0000     0.3024
    8.000     0.000   1.702068   0.087776   0.017361   0.105137   0.000000   0.000000  -0.974430   0.000000   0.000000   12.0000     0.2972
    9.000     0.000   1.783906   0.096412   0.017867   0.114280   0.000000   0.000000  -1.005071  -0.000000   0.000000   12.0000     0.2925
   10.000     0.000   1.864827   0.105336   0.018450   0.123785   0.000000   0.000000  -1.035099  -0.000000   0.000000   12.0000     0.2883
   11.000     0.000   1.944790   0.114523   0.019097   0.133620   0.000000   0.000000  -1.064479  -0.000000   0.000000   12.0000     0.2845
   12.000     0.000   2.023756   0.123951   0.019844   0.143795   0.000000   0.000000  -1.093181  -0.000000   0.000000   12.0000     0.2811
   13.000     0.000   2.101687   0.133595   0.020691   0.154286   0.000000   0.000000  -1.121169  -0.000000   0.000000   12.0000     0.2780
   14.000     0.000   2.178546   0.143431   0.021688   0.165119   0.000000   0.000000  -1.148414  -0.000000   0.000000   12.0000     0.2751
   15.000     0.000   2.254299   0.153431   0.023001   0.176432   0.000000   0.000000  -1.174901  -0.000000   0.000000   12.0000     0.2725
   16.000     0.000   2.328912   0.163569   0.025593   0.189162   0.000000   0.000000  -1.200686  -0.000000   0.000000   12.0000     0.2701


