xflr5 v6.57

Plane name :        R23_LR315_216in_AR_8,00
Polar name :        R23_LR315_216in_AR_8,00_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.127434   0.000726   0.132382   0.133108   0.000000   0.000000  -0.357712   0.000000   0.000000   12.0000     2.0783
   -9.750     0.000   0.148483   0.000956   0.130511   0.131467   0.000000   0.000000  -0.365932   0.000000   0.000000   12.0000     1.8201
   -9.500     0.000   0.169534   0.001222   0.127950   0.129172   0.000000   0.000000  -0.374181   0.000000   0.000000   12.0000     1.6260
   -9.250     0.000   0.190584   0.001522   0.125153   0.126675   0.000000   0.000000  -0.382442   0.000000   0.000000   12.0000     1.4748
   -9.000     0.000   0.211634   0.001858   0.122878   0.124735   0.000000   0.000000  -0.390684   0.000000   0.000000   12.0000     1.3536
   -8.750     0.000   0.232682   0.002228   0.119579   0.121808   0.000000   0.000000  -0.398963   0.000000   0.000000   12.0000     1.2543
   -8.500     0.000   0.253728   0.002634   0.114756   0.117390   0.000000   0.000000  -0.407313   0.000000   0.000000   12.0000     1.1715
   -8.250     0.000   0.274771   0.003076   0.109379   0.112455   0.000000   0.000000  -0.415684   0.000000   0.000000   12.0000     1.1014
   -8.000     0.000   0.295809   0.003552   0.102932   0.106485   0.000000   0.000000  -0.424107   0.000000   0.000000   12.0000     1.0412
   -7.750     0.000   0.316842   0.004064   0.096379   0.100443   0.000000   0.000000  -0.432516   0.000000   0.000000   12.0000     0.9891
   -7.500     0.000   0.337870   0.004611   0.091331   0.095943   0.000000   0.000000  -0.440849   0.000000   0.000000   12.0000     0.9434
   -7.250     0.000   0.358890   0.005194   0.087147   0.092340   0.000000   0.000000  -0.449124   0.000000   0.000000   12.0000     0.9031
   -7.000     0.000   0.379903   0.005811   0.081181   0.086992   0.000000   0.000000  -0.457460   0.000000   0.000000   12.0000     0.8672
   -6.750     0.000   0.400908   0.006464   0.074403   0.080867   0.000000   0.000000  -0.465802   0.000000   0.000000   12.0000     0.8351
   -6.500     0.000   0.421903   0.007152   0.069025   0.076177   0.000000   0.000000  -0.474074   0.000000   0.000000   12.0000     0.8062
   -6.250     0.000   0.442888   0.007875   0.064050   0.071925   0.000000   0.000000  -0.482326   0.000000   0.000000   12.0000     0.7801
   -6.000     0.000   0.463862   0.008633   0.060126   0.068759   0.000000   0.000000  -0.490517   0.000000   0.000000   12.0000     0.7563
   -5.750     0.000   0.484824   0.009426   0.056357   0.065783   0.000000   0.000000  -0.498690   0.000000   0.000000   12.0000     0.7346
   -5.500     0.000   0.505773   0.010254   0.053102   0.063356   0.000000   0.000000  -0.506825   0.000000   0.000000   12.0000     0.7146
   -5.250     0.000   0.526708   0.011117   0.049849   0.060966   0.000000   0.000000  -0.514944   0.000000   0.000000   12.0000     0.6963
   -5.000     0.000   0.547629   0.012015   0.046572   0.058587   0.000000   0.000000  -0.523051   0.000000   0.000000   12.0000     0.6794
   -4.750     0.000   0.568535   0.012948   0.043649   0.056596   0.000000   0.000000  -0.531131   0.000000   0.000000   12.0000     0.6637
   -4.500     0.000   0.589424   0.013915   0.041128   0.055043   0.000000   0.000000  -0.539181   0.000000   0.000000   12.0000     0.6492
   -4.250     0.000   0.610296   0.014917   0.038582   0.053499   0.000000   0.000000  -0.547216   0.000000   0.000000   12.0000     0.6356
