xflr5 v6.57

Plane name :        R23_LR315_192in_AR_12,00
Polar name :        R23_LR315_192in_AR_12,00_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.124111   0.000482   0.129472   0.129954   0.000000   0.000000  -0.350314   0.000000   0.000000   12.0000     1.2361
   -9.750     0.000   0.147126   0.000647   0.127195   0.127843   0.000000   0.000000  -0.359186   0.000000   0.000000   12.0000     1.0664
   -9.500     0.000   0.170141   0.000841   0.124992   0.125833   0.000000   0.000000  -0.368055   0.000000   0.000000   12.0000     0.9425
   -9.250     0.000   0.193156   0.001063   0.122466   0.123529   0.000000   0.000000  -0.376939   0.000000   0.000000   12.0000     0.8482
   -9.000     0.000   0.216170   0.001314   0.119507   0.120821   0.000000   0.000000  -0.385845   0.000000   0.000000   12.0000     0.7740
   -8.750     0.000   0.239182   0.001593   0.116292   0.117884   0.000000   0.000000  -0.394761   0.000000   0.000000   12.0000     0.7140
   -8.500     0.000   0.262192   0.001900   0.112871   0.114771   0.000000   0.000000  -0.403684   0.000000   0.000000   12.0000     0.6646
   -8.250     0.000   0.285197   0.002236   0.108561   0.110797   0.000000   0.000000  -0.412644   0.000000   0.000000   12.0000     0.6231
   -8.000     0.000   0.308199   0.002600   0.104167   0.106766   0.000000   0.000000  -0.421602   0.000000   0.000000   12.0000     0.5878
   -7.750     0.000   0.331195   0.002992   0.098722   0.101713   0.000000   0.000000  -0.430607   0.000000   0.000000   12.0000     0.5574
   -7.500     0.000   0.354185   0.003413   0.094075   0.097487   0.000000   0.000000  -0.439566   0.000000   0.000000   12.0000     0.5310
   -7.250     0.000   0.377168   0.003862   0.089330   0.093192   0.000000   0.000000  -0.448519   0.000000   0.000000   12.0000     0.5078
   -7.000     0.000   0.400143   0.004339   0.083755   0.088094   0.000000   0.000000  -0.457494   0.000000   0.000000   12.0000     0.4872
   -6.750     0.000   0.423110   0.004845   0.079254   0.084099   0.000000   0.000000  -0.466410   0.000000   0.000000   12.0000     0.4689
   -6.500     0.000   0.446068   0.005380   0.072966   0.078346   0.000000   0.000000  -0.475382   0.000000   0.000000   12.0000     0.4525
   -6.250     0.000   0.469016   0.005942   0.068410   0.074352   0.000000   0.000000  -0.484275   0.000000   0.000000   12.0000     0.4377
   -6.000     0.000   0.491952   0.006533   0.064596   0.071129   0.000000   0.000000  -0.493128   0.000000   0.000000   12.0000     0.4242
   -5.750     0.000   0.514877   0.007152   0.061307   0.068459   0.000000   0.000000  -0.501955   0.000000   0.000000   12.0000     0.4120
   -5.500     0.000   0.537790   0.007799   0.057825   0.065624   0.000000   0.000000  -0.510769   0.000000   0.000000   12.0000     0.4008
   -5.250     0.000   0.560689   0.008475   0.054412   0.062887   0.000000   0.000000  -0.519571   0.000000   0.000000   12.0000     0.3905
   -5.000     0.000   0.583574   0.009178   0.052350   0.061529   0.000000   0.000000  -0.528315   0.000000   0.000000   12.0000     0.3810
   -4.750     0.000   0.606445   0.009910   0.049706   0.059616   0.000000   0.000000  -0.537067   0.000000   0.000000   12.0000     0.3723
   -4.500     0.000   0.629299   0.010669   0.046995   0.057665   0.000000   0.000000  -0.545804   0.000000   0.000000   12.0000     0.3642
   -4.250     0.000   0.652137   0.011457   0.045242   0.056699   0.000000   0.000000  -0.554504   0.000000   0.000000   12.0000     0.3566
   -4.000     0.000   0.674958   0.012272   0.043335   0.055606   0.000000   0.000000  -0.563197   0.000000   0.000000   12.0000     0.3496
   -3.750     0.000   0.697760   0.013115   0.041023   0.054138   0.000000   0.000000  -0.571885   0.000000   0.000000   12.0000     0.3430
   -3.500     0.000   0.720544   0.013985   0.038930   0.052915   0.000000   0.000000  -0.580552   0.000000   0.000000   12.0000     0.3369
   -3.250     0.000   0.743308   0.014883   0.036658   0.051541   0.000000   0.000000  -0.589211   0.000000   0.000000   12.0000     0.3311
   -3.000     0.000   0.766051   0.015809   0.034285   0.050094   0.000000   0.000000  -0.597855   0.000000   0.000000   12.0000     0.3257
   -2.750     0.000   0.788773   0.016762   0.032161   0.048923   0.000000   0.000000  -0.606479   0.000000   0.000000   12.0000     0.3206
   -2.500     0.000   0.811473   0.017742   0.030291   0.048033   0.000000   0.000000  -0.615086   0.000000   0.000000   12.0000     0.3158
   -2.250     0.000   0.834150   0.018749   0.026782   0.045531   0.000000   0.000000  -0.623696   0.000000   0.000000   12.0000     0.3112
   -2.000     0.000   0.856803   0.019783   0.024576   0.044360   0.000000   0.000000  -0.632272   0.000000   0.000000   12.0000     0.3069
   -1.750     0.000   0.879432   0.020844   0.022495   0.043340   0.000000   0.000000  -0.640829   0.000000   0.000000   12.0000     0.3028
   -1.500     0.000   0.902035   0.021932   0.021882   0.043814   0.000000   0.000000  -0.649353   0.000000   0.000000   12.0000     0.2989
   -1.250     0.000   0.924613   0.023047   0.020868   0.043915   0.000000   0.000000  -0.657865   0.000000   0.000000   12.0000     0.2953
   -1.000     0.000   0.947164   0.024188   0.020239   0.044427   0.000000   0.000000  -0.666358   0.000000   0.000000   12.0000     0.2918
   -0.750     0.000   0.969687   0.025355   0.019682   0.045037   0.000000   0.000000  -0.674835   0.000000   0.000000   12.0000     0.2884
   -0.500     0.000   0.992181   0.026548   0.018964   0.045512   0.000000   0.000000  -0.683295   0.000000   0.000000   12.0000     0.2852
   -0.250     0.000   1.014647   0.027768   0.018872   0.046640   0.000000   0.000000  -0.691737   0.000000   0.000000   12.0000     0.2822
    0.000     0.000   1.037082   0.029013   0.018224   0.047237   0.000000   0.000000  -0.700163   0.000000   0.000000   12.0000     0.2793
    0.250     0.000   1.059487   0.030284   0.018382   0.048666   0.000000   0.000000  -0.708571   0.000000   0.000000   12.0000     0.2765
    0.500     0.000   1.081860   0.031581   0.017729   0.049310   0.000000   0.000000  -0.716961   0.000000   0.000000   12.0000     0.2738
    0.750     0.000   1.104201   0.032903   0.018601   0.051504   0.000000   0.000000  -0.725336   0.000000   0.000000   12.0000     0.2713
    1.000     0.000   1.126509   0.034250   0.018981   0.053231   0.000000   0.000000  -0.733693   0.000000   0.000000   12.0000     0.2688
    1.250     0.000   1.148783   0.035622   0.018839   0.054461   0.000000   0.000000  -0.742029   0.000000   0.000000   12.0000     0.2665
    1.500     0.000   1.171023   0.037019   0.018669   0.055688   0.000000   0.000000  -0.750345   0.000000   0.000000   12.0000     0.2642
    1.750     0.000   1.193227   0.038440   0.018558   0.056999   0.000000   0.000000  -0.758641   0.000000   0.000000   12.0000     0.2620
    2.000     0.000   1.215395   0.039886   0.018493   0.058379   0.000000   0.000000  -0.766916   0.000000   0.000000   12.0000     0.2600
    2.250     0.000   1.237527   0.041357   0.018480   0.059836   0.000000   0.000000  -0.775171   0.000000   0.000000   12.0000     0.2579
    2.500     0.000   1.259621   0.042851   0.018476   0.061327   0.000000   0.000000  -0.783403   0.000000   0.000000   12.0000     0.2560
    2.750     0.000   1.281676   0.044368   0.018500   0.062869   0.000000   0.000000  -0.791614   0.000000   0.000000   12.0000     0.2541
    3.000     0.000   1.303693   0.045910   0.018555   0.064464   0.000000   0.000000  -0.799802   0.000000   0.000000   12.0000     0.2523
    3.250     0.000   1.325670   0.047475   0.018601   0.066075   0.000000   0.000000  -0.807966   0.000000   0.000000   12.0000     0.2506
    3.500     0.000   1.347606   0.049063   0.018666   0.067729   0.000000   0.000000  -0.816107   0.000000   0.000000   12.0000     0.2489
    3.750     0.000   1.369501   0.050673   0.018738   0.069411   0.000000   0.000000  -0.824223   0.000000   0.000000   12.0000     0.2473
    4.000     0.000   1.391354   0.052307   0.018813   0.071120   0.000000   0.000000  -0.832313   0.000000   0.000000   12.0000     0.2457
    4.250     0.000   1.413164   0.053963   0.018880   0.072843   0.000000   0.000000  -0.840378   0.000000   0.000000   12.0000     0.2442
    4.500     0.000   1.434932   0.055640   0.018953   0.074593   0.000000   0.000000  -0.848416  -0.000000   0.000000   12.0000     0.2427
    4.750     0.000   1.456654   0.057340   0.019032   0.076372   0.000000   0.000000  -0.856427   0.000000   0.000000   12.0000     0.2413
    5.000     0.000   1.478332   0.059062   0.019103   0.078165   0.000000   0.000000  -0.864410   0.000000   0.000000   12.0000     0.2399
    5.250     0.000   1.499965   0.060805   0.019178   0.079983   0.000000   0.000000  -0.872365  -0.000000   0.000000   12.0000     0.2386
    5.500     0.000   1.521551   0.062569   0.019258   0.081827   0.000000   0.000000  -0.880291  -0.000000   0.000000   12.0000     0.2373
    5.750     0.000   1.543090   0.064354   0.019336   0.083690   0.000000   0.000000  -0.888188  -0.000000   0.000000   12.0000     0.2360
    6.000     0.000   1.564582   0.066159   0.019385   0.085545   0.000000   0.000000  -0.896053  -0.000000   0.000000   12.0000     0.2348
    6.250     0.000   1.586025   0.067985   0.019408   0.087393   0.000000   0.000000  -0.903887  -0.000000   0.000000   12.0000     0.2336
    6.500     0.000   1.607420   0.069831   0.019449   0.089280   0.000000   0.000000  -0.911689   0.000000   0.000000   12.0000     0.2325
    6.750     0.000   1.628764   0.071696   0.019519   0.091215   0.000000   0.000000  -0.919461   0.000000   0.000000   12.0000     0.2314
    7.000     0.000   1.650058   0.073581   0.019618   0.093199   0.000000   0.000000  -0.927201   0.000000   0.000000   12.0000     0.2303
    7.250     0.000   1.671302   0.075486   0.019738   0.095223   0.000000   0.000000  -0.934908  -0.000000   0.000000   12.0000     0.2292
    7.500     0.000   1.692493   0.077409   0.019882   0.097291   0.000000   0.000000  -0.942584  -0.000000   0.000000   12.0000     0.2282
    7.750     0.000   1.713632   0.079350   0.020031   0.099382   0.000000   0.000000  -0.950225  -0.000000   0.000000   12.0000     0.2272
    8.000     0.000   1.734718   0.081310   0.020191   0.101502   0.000000   0.000000  -0.957833  -0.000000   0.000000   12.0000     0.2262
    8.250     0.000   1.755750   0.083288   0.020349   0.103637   0.000000   0.000000  -0.965405  -0.000000   0.000000   12.0000     0.2253
    8.500     0.000   1.776728   0.085284   0.020515   0.105799   0.000000   0.000000  -0.972942  -0.000000   0.000000   12.0000     0.2244
    8.750     0.000   1.797650   0.087297   0.020693   0.107990   0.000000   0.000000  -0.980444  -0.000000   0.000000   12.0000     0.2235
    9.000     0.000   1.818517   0.089327   0.020874   0.110200   0.000000   0.000000  -0.987908  -0.000000   0.000000   12.0000     0.2226
    9.250     0.000   1.839328   0.091373   0.021048   0.112421   0.000000   0.000000  -0.995335  -0.000000   0.000000   12.0000     0.2218
    9.500     0.000   1.860082   0.093436   0.021223   0.114659   0.000000   0.000000  -1.002724  -0.000000   0.000000   12.0000     0.2209
    9.750     0.000   1.880778   0.095515   0.021397   0.116913   0.000000   0.000000  -1.010074  -0.000000   0.000000   12.0000     0.2201
   10.000     0.000   1.901416   0.097610   0.021591   0.119201   0.000000   0.000000  -1.017386  -0.000000   0.000000   12.0000     0.2193
   10.250     0.000   1.921995   0.099720   0.021794   0.121514   0.000000   0.000000  -1.024659  -0.000000   0.000000   12.0000     0.2186
   10.500     0.000   1.942515   0.101845   0.021986   0.123832   0.000000   0.000000  -1.031892  -0.000000   0.000000   12.0000     0.2178
   10.750     0.000   1.962974   0.103985   0.022178   0.126164   0.000000   0.000000  -1.039084  -0.000000   0.000000   12.0000     0.2171
   11.000     0.000   1.983373   0.106140   0.022378   0.128518   0.000000   0.000000  -1.046235  -0.000000   0.000000   12.0000     0.2164
   11.250     0.000   2.003711   0.108308   0.022604   0.130912   0.000000   0.000000  -1.053346  -0.000000   0.000000   12.0000     0.2157
   11.500     0.000   2.023986   0.110490   0.022835   0.133325   0.000000   0.000000  -1.060415  -0.000000   0.000000   12.0000     0.2150
   11.750     0.000   2.044200   0.112685   0.023048   0.135733   0.000000   0.000000  -1.067441  -0.000000   0.000000   12.0000     0.2143
   12.000     0.000   2.064350   0.114893   0.023262   0.138155   0.000000   0.000000  -1.074423  -0.000000   0.000000   12.0000     0.2137
   12.250     0.000   2.084437   0.117114   0.023519   0.140633   0.000000   0.000000  -1.081364  -0.000000   0.000000   12.0000     0.2131
   12.500     0.000   2.104459   0.119347   0.023789   0.143136   0.000000   0.000000  -1.088261  -0.000000   0.000000   12.0000     0.2124
   12.750     0.000   2.124417   0.121592   0.024039   0.145632   0.000000   0.000000  -1.095113  -0.000000   0.000000   12.0000     0.2118
   13.000     0.000   2.144309   0.123849   0.024275   0.148124   0.000000   0.000000  -1.101918  -0.000000   0.000000   12.0000     0.2112
   13.250     0.000   2.164136   0.126116   0.024591   0.150707   0.000000   0.000000  -1.108683  -0.000000   0.000000   12.0000     0.2107
   13.500     0.000   2.183896   0.128395   0.024909   0.153303   0.000000   0.000000  -1.115402  -0.000000   0.000000   12.0000     0.2101
   13.750     0.000   2.203589   0.130683   0.025181   0.155864   0.000000   0.000000  -1.122072  -0.000000   0.000000   12.0000     0.2096
   14.000     0.000   2.223215   0.132982   0.025535   0.158517   0.000000   0.000000  -1.128699  -0.000000   0.000000   12.0000     0.2090
   14.250     0.000   2.242772   0.135291   0.025947   0.161238   0.000000   0.000000  -1.135284  -0.000000   0.000000   12.0000     0.2085
   14.500     0.000   2.262261   0.137608   0.026309   0.163918   0.000000   0.000000  -1.141818  -0.000000   0.000000   12.0000     0.2080


