xflr5 v6.57

Plane name :        R23_LR315_120in_AR_5,53
Polar name :        R23_LR315_120in_AR_5,53_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.130470   0.001046   0.129274   0.130320   0.000000   0.000000  -0.349107   0.000000   0.000000   12.0000     1.5985
   -9.900     0.000   0.138000   0.001161   0.128393   0.129554   0.000000   0.000000  -0.352087   0.000000   0.000000   12.0000     1.5227
   -9.800     0.000   0.145531   0.001283   0.127841   0.129124   0.000000   0.000000  -0.355051   0.000000   0.000000   12.0000     1.4546
   -9.700     0.000   0.153061   0.001411   0.127521   0.128932   0.000000   0.000000  -0.358003   0.000000   0.000000   12.0000     1.3933
   -9.600     0.000   0.160592   0.001546   0.126937   0.128483   0.000000   0.000000  -0.360967   0.000000   0.000000   12.0000     1.3377
   -9.500     0.000   0.168123   0.001687   0.126211   0.127898   0.000000   0.000000  -0.363936   0.000000   0.000000   12.0000     1.2870
   -9.400     0.000   0.175654   0.001835   0.125699   0.127533   0.000000   0.000000  -0.366892   0.000000   0.000000   12.0000     1.2408
   -9.300     0.000   0.183185   0.001989   0.124950   0.126939   0.000000   0.000000  -0.369860   0.000000   0.000000   12.0000     1.1983
   -9.200     0.000   0.190716   0.002149   0.123897   0.126047   0.000000   0.000000  -0.372849   0.000000   0.000000   12.0000     1.1591
   -9.100     0.000   0.198247   0.002316   0.122922   0.125238   0.000000   0.000000  -0.375832   0.000000   0.000000   12.0000     1.1230
   -9.000     0.000   0.205777   0.002490   0.121912   0.124402   0.000000   0.000000  -0.378811   0.000000   0.000000   12.0000     1.0895
   -8.900     0.000   0.213308   0.002670   0.120681   0.123351   0.000000   0.000000  -0.381802   0.000000   0.000000   12.0000     1.0583
   -8.800     0.000   0.220838   0.002857   0.119215   0.122071   0.000000   0.000000  -0.384809   0.000000   0.000000   12.0000     1.0293
   -8.700     0.000   0.228368   0.003050   0.117727   0.120777   0.000000   0.000000  -0.387816   0.000000   0.000000   12.0000     1.0022
   -8.600     0.000   0.235897   0.003249   0.116183   0.119432   0.000000   0.000000  -0.390824   0.000000   0.000000   12.0000     0.9768
   -8.500     0.000   0.243426   0.003455   0.114458   0.117913   0.000000   0.000000  -0.393839   0.000000   0.000000   12.0000     0.9530
   -8.400     0.000   0.250955   0.003668   0.112696   0.116363   0.000000   0.000000  -0.396854   0.000000   0.000000   12.0000     0.9306
   -8.300     0.000   0.258482   0.003887   0.111005   0.114891   0.000000   0.000000  -0.399865   0.000000   0.000000   12.0000     0.9095
   -8.200     0.000   0.266010   0.004112   0.109211   0.113323   0.000000   0.000000  -0.402879   0.000000   0.000000   12.0000     0.8896
   -8.100     0.000   0.273536   0.004344   0.107697   0.112041   0.000000   0.000000  -0.405880   0.000000   0.000000   12.0000     0.8708
   -8.000     0.000   0.281062   0.004583   0.106353   0.110935   0.000000   0.000000  -0.408870   0.000000   0.000000   12.0000     0.8530
   -7.900     0.000   0.288587   0.004828   0.105020   0.109847   0.000000   0.000000  -0.411857   0.000000   0.000000   12.0000     0.8361
   -7.800     0.000   0.296111   0.005079   0.103468   0.108547   0.000000   0.000000  -0.414856   0.000000   0.000000   12.0000     0.8201
   -7.700     0.000   0.303634   0.005337   0.101880   0.107217   0.000000   0.000000  -0.417857   0.000000   0.000000   12.0000     0.8049
   -7.600     0.000   0.311157   0.005601   0.100404   0.106006   0.000000   0.000000  -0.420847   0.000000   0.000000   12.0000     0.7904
   -7.500     0.000   0.318678   0.005872   0.098554   0.104426   0.000000   0.000000  -0.423854   0.000000   0.000000   12.0000     0.7766
   -7.400     0.000   0.326198   0.006150   0.096641   0.102791   0.000000   0.000000  -0.426861   0.000000   0.000000   12.0000     0.7635
   -7.300     0.000   0.333717   0.006434   0.094797   0.101231   0.000000   0.000000  -0.429865   0.000000   0.000000   12.0000     0.7509
   -7.200     0.000   0.341235   0.006724   0.093106   0.099830   0.000000   0.000000  -0.432859   0.000000   0.000000   12.0000     0.7389
   -7.100     0.000   0.348752   0.007021   0.091503   0.098524   0.000000   0.000000  -0.435848   0.000000   0.000000   12.0000     0.7274
   -7.000     0.000   0.356267   0.007324   0.090025   0.097350   0.000000   0.000000  -0.438830   0.000000   0.000000   12.0000     0.7164
   -6.900     0.000   0.363781   0.007634   0.088572   0.096206   0.000000   0.000000  -0.441808   0.000000   0.000000   12.0000     0.7058
   -6.800     0.000   0.371293   0.007951   0.087072   0.095022   0.000000   0.000000  -0.444786   0.000000   0.000000   12.0000     0.6957
   -6.700     0.000   0.378804   0.008273   0.085178   0.093452   0.000000   0.000000  -0.447775   0.000000   0.000000   12.0000     0.6860
   -6.600     0.000   0.386314   0.008603   0.082772   0.091374   0.000000   0.000000  -0.450782   0.000000   0.000000   12.0000     0.6767
   -6.500     0.000   0.393821   0.008938   0.080371   0.089310   0.000000   0.000000  -0.453788   0.000000   0.000000   12.0000     0.6677
   -6.400     0.000   0.401328   0.009280   0.078634   0.087915   0.000000   0.000000  -0.456765   0.000000   0.000000   12.0000     0.6590
   -6.300     0.000   0.408832   0.009629   0.077169   0.086798   0.000000   0.000000  -0.459729   0.000000   0.000000   12.0000     0.6507
   -6.200     0.000   0.416335   0.009984   0.075026   0.085011   0.000000   0.000000  -0.462710   0.000000   0.000000   12.0000     0.6427
   -6.100     0.000   0.423836   0.010346   0.072532   0.082878   0.000000   0.000000  -0.465701   0.000000   0.000000   12.0000     0.6349
   -6.000     0.000   0.431335   0.010714   0.070701   0.081415   0.000000   0.000000  -0.468669   0.000000   0.000000   12.0000     0.6274
   -5.900     0.000   0.438832   0.011088   0.068717   0.079805   0.000000   0.000000  -0.471643   0.000000   0.000000   12.0000     0.6202
   -5.800     0.000   0.446327   0.011469   0.066903   0.078372   0.000000   0.000000  -0.474611   0.000000   0.000000   12.0000     0.6132
   -5.700     0.000   0.453820   0.011856   0.065596   0.077453   0.000000   0.000000  -0.477557   0.000000   0.000000   12.0000     0.6065
   -5.600     0.000   0.461311   0.012250   0.064255   0.076505   0.000000   0.000000  -0.480501   0.000000   0.000000   12.0000     0.6000
   -5.500     0.000   0.468800   0.012650   0.063012   0.075662   0.000000   0.000000  -0.483437   0.000000   0.000000   12.0000     0.5937
   -5.400     0.000   0.476286   0.013057   0.061796   0.074852   0.000000   0.000000  -0.486369   0.000000   0.000000   12.0000     0.5875
   -5.300     0.000   0.483771   0.013470   0.060311   0.073781   0.000000   0.000000  -0.489308   0.000000   0.000000   12.0000     0.5816
   -5.200     0.000   0.491253   0.013889   0.058533   0.072422   0.000000   0.000000  -0.492255   0.000000   0.000000   12.0000     0.5759
   -5.100     0.000   0.498732   0.014315   0.057186   0.071502   0.000000   0.000000  -0.495183   0.000000   0.000000   12.0000     0.5703
