xflr5 v6.57

Plane name :        R23_LR315_216in_AR_10,65
Polar name :        R23_LR315_216in_AR_10,65_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.124961   0.000531   0.129681   0.130212   0.000000   0.000000  -0.351623   0.000000   0.000000   12.0000     1.5726
   -9.750     0.000   0.147519   0.000713   0.127815   0.128528   0.000000   0.000000  -0.360609   0.000000   0.000000   12.0000     1.3626
   -9.500     0.000   0.170078   0.000926   0.125748   0.126675   0.000000   0.000000  -0.369604   0.000000   0.000000   12.0000     1.2084
   -9.250     0.000   0.192637   0.001170   0.123190   0.124360   0.000000   0.000000  -0.378620   0.000000   0.000000   12.0000     1.0902
   -9.000     0.000   0.215194   0.001444   0.119886   0.121330   0.000000   0.000000  -0.387675   0.000000   0.000000   12.0000     0.9968
   -8.750     0.000   0.237750   0.001748   0.115762   0.117510   0.000000   0.000000  -0.396770   0.000000   0.000000   12.0000     0.9211
   -8.500     0.000   0.260303   0.002083   0.111421   0.113504   0.000000   0.000000  -0.405876   0.000000   0.000000   12.0000     0.8585
   -8.250     0.000   0.282853   0.002448   0.107106   0.109554   0.000000   0.000000  -0.414974   0.000000   0.000000   12.0000     0.8059
   -8.000     0.000   0.305399   0.002844   0.102345   0.105189   0.000000   0.000000  -0.424085   0.000000   0.000000   12.0000     0.7610
   -7.750     0.000   0.327939   0.003271   0.097053   0.100323   0.000000   0.000000  -0.433223   0.000000   0.000000   12.0000     0.7224
   -7.500     0.000   0.350473   0.003728   0.092436   0.096164   0.000000   0.000000  -0.442319   0.000000   0.000000   12.0000     0.6886
   -7.250     0.000   0.373001   0.004215   0.086966   0.091181   0.000000   0.000000  -0.451437   0.000000   0.000000   12.0000     0.6590
   -7.000     0.000   0.395520   0.004734   0.081777   0.086511   0.000000   0.000000  -0.460532   0.000000   0.000000   12.0000     0.6328
   -6.750     0.000   0.418032   0.005282   0.076097   0.081379   0.000000   0.000000  -0.469620   0.000000   0.000000   12.0000     0.6093
   -6.500     0.000   0.440534   0.005861   0.070166   0.076027   0.000000   0.000000  -0.478714   0.000000   0.000000   12.0000     0.5883
   -6.250     0.000   0.463026   0.006471   0.065222   0.071693   0.000000   0.000000  -0.487755   0.000000   0.000000   12.0000     0.5693
   -6.000     0.000   0.485507   0.007111   0.060681   0.067792   0.000000   0.000000  -0.496761   0.000000   0.000000   12.0000     0.5521
   -5.750     0.000   0.507976   0.007781   0.057365   0.065147   0.000000   0.000000  -0.505716   0.000000   0.000000   12.0000     0.5364
   -5.500     0.000   0.530432   0.008482   0.054636   0.063118   0.000000   0.000000  -0.514631   0.000000   0.000000   12.0000     0.5220
   -5.250     0.000   0.552875   0.009213   0.051394   0.060607   0.000000   0.000000  -0.523551   0.000000   0.000000   12.0000     0.5088
   -5.000     0.000   0.575304   0.009974   0.048572   0.058547   0.000000   0.000000  -0.532437   0.000000   0.000000   12.0000     0.4967
   -4.750     0.000   0.597718   0.010766   0.046256   0.057022   0.000000   0.000000  -0.541296   0.000000   0.000000   12.0000     0.4854
   -4.500     0.000   0.620116   0.011587   0.043580   0.055167   0.000000   0.000000  -0.550154   0.000000   0.000000   12.0000     0.4750
   -4.250     0.000   0.642497   0.012438   0.041104   0.053542   0.000000   0.000000  -0.558990   0.000000   0.000000   12.0000     0.4653
   -4.000     0.000   0.664860   0.013320   0.038605   0.051924   0.000000   0.000000  -0.567812   0.000000   0.000000   12.0000     0.4562
   -3.750     0.000   0.687205   0.014231   0.036157   0.050388   0.000000   0.000000  -0.576620   0.000000   0.000000   12.0000     0.4478
   -3.500     0.000   0.709531   0.015171   0.033977   0.049148   0.000000   0.000000  -0.585405   0.000000   0.000000   12.0000     0.4399
   -3.250     0.000   0.731837   0.016142   0.032974   0.049116   0.000000   0.000000  -0.594155   0.000000   0.000000   12.0000     0.4324
   -3.000     0.000   0.754122   0.017142   0.030643   0.047784   0.000000   0.000000  -0.602915   0.000000   0.000000   12.0000     0.4255
   -2.750     0.000   0.776386   0.018171   0.028115   0.046286   0.000000   0.000000  -0.611663   0.000000   0.000000   12.0000     0.4189
   -2.500     0.000   0.798627   0.019230   0.025609   0.044839   0.000000   0.000000  -0.620393   0.000000   0.000000   12.0000     0.4127
   -2.250     0.000   0.820844   0.020318   0.023765   0.044083   0.000000   0.000000  -0.629096   0.000000   0.000000   12.0000     0.4068
   -2.000     0.000   0.843038   0.021435   0.022673   0.044107   0.000000   0.000000  -0.637772   0.000000   0.000000   12.0000     0.4012
   -1.750     0.000   0.865207   0.022580   0.021698   0.044278   0.000000   0.000000  -0.646431   0.000000   0.000000   12.0000     0.3960
   -1.500     0.000   0.887350   0.023755   0.020935   0.044690   0.000000   0.000000  -0.655072   0.000000   0.000000   12.0000     0.3910
   -1.250     0.000   0.909467   0.024958   0.020024   0.044982   0.000000   0.000000  -0.663698   0.000000   0.000000   12.0000     0.3862
   -1.000     0.000   0.931556   0.026190   0.018991   0.045181   0.000000   0.000000  -0.672309   0.000000   0.000000   12.0000     0.3817
   -0.750     0.000   0.953617   0.027449   0.018487   0.045937   0.000000   0.000000  -0.680898   0.000000   0.000000   12.0000     0.3774
   -0.500     0.000   0.975649   0.028737   0.018018   0.046755   0.000000   0.000000  -0.689471   0.000000   0.000000   12.0000     0.3733
   -0.250     0.000   0.997652   0.030053   0.017618   0.047671   0.000000   0.000000  -0.698025   0.000000   0.000000   12.0000     0.3693
    0.000     0.000   1.019624   0.031397   0.017374   0.048772   0.000000   0.000000  -0.706562   0.000000   0.000000   12.0000     0.3656
    0.250     0.000   1.041565   0.032769   0.017111   0.049880   0.000000   0.000000  -0.715082   0.000000   0.000000   12.0000     0.3620
    0.500     0.000   1.063474   0.034168   0.016951   0.051119   0.000000   0.000000  -0.723583   0.000000   0.000000   12.0000     0.3586
