xflr5 v6.57

Plane name :        R23_LR315_120in_AR_6,53
Polar name :        R23_LR315_120in_AR_6,53-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.128437   0.000873   0.129247   0.130120   0.000000   0.000000  -0.349777   0.000000   0.000000   12.0000     1.3754
   -9.000     0.000   0.208014   0.002169   0.121522   0.123690   0.000000   0.000000  -0.381044   0.000000   0.000000   12.0000     0.9164
   -8.000     0.000   0.287569   0.004078   0.107656   0.111734   0.000000   0.000000  -0.412572   0.000000   0.000000   12.0000     0.7113
   -7.000     0.000   0.367045   0.006602   0.088819   0.095421   0.000000   0.000000  -0.444199   0.000000   0.000000   12.0000     0.5950
   -6.000     0.000   0.446384   0.009740   0.070172   0.079912   0.000000   0.000000  -0.475592   0.000000   0.000000   12.0000     0.5201
   -5.000     0.000   0.525531   0.013489   0.056237   0.069726   0.000000   0.000000  -0.506578   0.000000   0.000000   12.0000     0.4679
   -4.000     0.000   0.604430   0.017843   0.046779   0.064622   0.000000   0.000000  -0.537180   0.000000   0.000000   12.0000     0.4294
   -3.000     0.000   0.683024   0.022796   0.039242   0.062038   0.000000   0.000000  -0.567503   0.000000   0.000000   12.0000     0.3998
   -2.000     0.000   0.761258   0.028340   0.030725   0.059065   0.000000   0.000000  -0.597583   0.000000   0.000000   12.0000     0.3764
   -1.000     0.000   0.839078   0.034463   0.024190   0.058653   0.000000   0.000000  -0.627358   0.000000   0.000000   12.0000     0.3575
    0.000     0.000   0.916429   0.041154   0.020325   0.061480   0.000000   0.000000  -0.656823   0.000000   0.000000   12.0000     0.3418
    1.000     0.000   0.993257   0.048399   0.018479   0.066878   0.000000   0.000000  -0.685987   0.000000   0.000000   12.0000     0.3287
    2.000     0.000   1.069511   0.056182   0.017670   0.073852   0.000000   0.000000  -0.714844   0.000000   0.000000   12.0000     0.3175
    3.000     0.000   1.145137   0.064485   0.017107   0.081592   0.000000   0.000000  -0.743366  -0.000000   0.000000   12.0000     0.3079
    4.000     0.000   1.220086   0.073289   0.017325   0.090614   0.000000   0.000000  -0.771540   0.000000   0.000000   12.0000     0.2995
    5.000     0.000   1.294308   0.082575   0.017316   0.099890   0.000000   0.000000  -0.799312   0.000000   0.000000   12.0000     0.2922
    6.000     0.000   1.367754   0.092319   0.017455   0.109774   0.000000   0.000000  -0.826659   0.000000   0.000000   12.0000     0.2858
    7.000     0.000   1.440377   0.102498   0.017622   0.120120   0.000000   0.000000  -0.853548   0.000000   0.000000   12.0000     0.2801
    8.000     0.000   1.512131   0.113088   0.017832   0.130920   0.000000   0.000000  -0.879946   0.000000   0.000000   12.0000     0.2750
    9.000     0.000   1.582972   0.124061   0.017993   0.142054   0.000000   0.000000  -0.905817   0.000000   0.000000   12.0000     0.2705
   10.000     0.000   1.652857   0.135391   0.018142   0.153533   0.000000   0.000000  -0.931133   0.000000   0.000000   12.0000     0.2664
   11.000     0.000   1.721745   0.147048   0.018523   0.165572   0.000000   0.000000  -0.955875   0.000000   0.000000   12.0000     0.2627
   12.000     0.000   1.789596   0.159003   0.018960   0.177962   0.000000   0.000000  -0.980007   0.000000   0.000000   12.0000     0.2594
   13.000     0.000   1.856372   0.171224   0.019452   0.190676   0.000000   0.000000  -1.003501   0.000000   0.000000   12.0000     0.2564
   14.000     0.000   1.922038   0.183680   0.019976   0.203656   0.000000   0.000000  -1.026327   0.000000   0.000000   12.0000     0.2537
   15.000     0.000   1.986558   0.196338   0.020553   0.216891   0.000000   0.000000  -1.048462   0.000000   0.000000   12.0000     0.2512
   16.000     0.000   2.049901   0.209165   0.021203   0.230367   0.000000   0.000000  -1.069879  -0.000000   0.000000   12.0000     0.2490


