xflr5 v6.57

Plane name :        R23_LR315_120in_AR_6,53
Polar name :        T1-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -5.000     0.000   0.525508   0.013486   0.056241   0.069727   0.000000   0.000000  -0.506626   0.000000   0.000000   12.0000     0.4679
   -4.500     0.000   0.564993   0.015588   0.051176   0.066764   0.000000   0.000000  -0.521968   0.000000   0.000000   12.0000     0.4473
   -4.000     0.000   0.604408   0.017840   0.046782   0.064622   0.000000   0.000000  -0.537238   0.000000   0.000000   12.0000     0.4294
   -3.500     0.000   0.643748   0.020242   0.042696   0.062938   0.000000   0.000000  -0.552439   0.000000   0.000000   12.0000     0.4137
   -3.000     0.000   0.683005   0.022793   0.039245   0.062038   0.000000   0.000000  -0.567571   0.000000   0.000000   12.0000     0.3998
   -2.500     0.000   0.722172   0.025491   0.035392   0.060883   0.000000   0.000000  -0.582644   0.000000   0.000000   12.0000     0.3875
   -2.000     0.000   0.761242   0.028336   0.030728   0.059064   0.000000   0.000000  -0.597661   0.000000   0.000000   12.0000     0.3764
   -1.500     0.000   0.800208   0.031326   0.026385   0.057711   0.000000   0.000000  -0.612599   0.000000   0.000000   12.0000     0.3665
   -1.000     0.000   0.839064   0.034459   0.024191   0.058650   0.000000   0.000000  -0.627446   0.000000   0.000000   12.0000     0.3575
   -0.500     0.000   0.877802   0.037734   0.022323   0.060058   0.000000   0.000000  -0.642220   0.000000   0.000000   12.0000     0.3493
    0.000     0.000   0.916417   0.041150   0.020331   0.061481   0.000000   0.000000  -0.656920   0.000000   0.000000   12.0000     0.3418
    0.500     0.000   0.954901   0.044703   0.019229   0.063932   0.000000   0.000000  -0.671544   0.000000   0.000000   12.0000     0.3350
    1.000     0.000   0.993248   0.048394   0.018481   0.066875   0.000000   0.000000  -0.686093   0.000000   0.000000   12.0000     0.3287
    1.500     0.000   1.031451   0.052219   0.018039   0.070258   0.000000   0.000000  -0.700567   0.000000   0.000000   12.0000     0.3229
    2.000     0.000   1.069504   0.056176   0.017675   0.073851   0.000000   0.000000  -0.714960   0.000000   0.000000   12.0000     0.3175
    2.500     0.000   1.107400   0.060263   0.017334   0.077597   0.000000   0.000000  -0.729269   0.000000   0.000000   12.0000     0.3125
    3.000     0.000   1.145133   0.064478   0.017111   0.081589   0.000000   0.000000  -0.743492  -0.000000   0.000000   12.0000     0.3079
    3.500     0.000   1.182696   0.068819   0.017264   0.086083   0.000000   0.000000  -0.757631  -0.000000   0.000000   12.0000     0.3036
    4.000     0.000   1.220084   0.073282   0.017326   0.090608   0.000000   0.000000  -0.771675   0.000000   0.000000   12.0000     0.2995
    4.500     0.000   1.257290   0.077866   0.017287   0.095153   0.000000   0.000000  -0.785615   0.000000   0.000000   12.0000     0.2958
    5.000     0.000   1.294308   0.082567   0.017317   0.099884   0.000000   0.000000  -0.799455   0.000000   0.000000   12.0000     0.2922
    5.500     0.000   1.331132   0.087383   0.017370   0.104753   0.000000   0.000000  -0.813188   0.000000   0.000000   12.0000     0.2889
    6.000     0.000   1.367757   0.092311   0.017456   0.109766   0.000000   0.000000  -0.826812   0.000000   0.000000   12.0000     0.2858
    6.500     0.000   1.404175   0.097347   0.017527   0.114875   0.000000   0.000000  -0.840319   0.000000   0.000000   12.0000     0.2829
    7.000     0.000   1.440382   0.102489   0.017623   0.120112   0.000000   0.000000  -0.853709   0.000000   0.000000   12.0000     0.2801
    7.500     0.000   1.476372   0.107734   0.017719   0.125453   0.000000   0.000000  -0.866976   0.000000   0.000000   12.0000     0.2775
    8.000     0.000   1.512139   0.113078   0.017833   0.130912   0.000000   0.000000  -0.880116   0.000000   0.000000   12.0000     0.2750
    8.500     0.000   1.547677   0.118518   0.017928   0.136447   0.000000   0.000000  -0.893124   0.000000   0.000000   12.0000     0.2727
    9.000     0.000   1.582982   0.124051   0.017994   0.142045   0.000000   0.000000  -0.905996   0.000000   0.000000   12.0000     0.2705
    9.500     0.000   1.618048   0.129673   0.018017   0.147690   0.000000   0.000000  -0.918727   0.000000   0.000000   12.0000     0.2684
   10.000     0.000   1.652870   0.135380   0.018143   0.153523   0.000000   0.000000  -0.931320   0.000000   0.000000   12.0000     0.2664
   10.500     0.000   1.687443   0.141169   0.018321   0.159490   0.000000   0.000000  -0.943769   0.000000   0.000000   12.0000     0.2645
   11.000     0.000   1.721761   0.147037   0.018525   0.165561   0.000000   0.000000  -0.956070   0.000000   0.000000   12.0000     0.2628
   11.500     0.000   1.755820   0.152978   0.018737   0.171715   0.000000   0.000000  -0.968218   0.000000   0.000000   12.0000     0.2611
   12.000     0.000   1.789614   0.158990   0.018961   0.177951   0.000000   0.000000  -0.980211   0.000000   0.000000   12.0000     0.2594
   12.500     0.000   1.823141   0.165069   0.019206   0.184276   0.000000   0.000000  -0.992043   0.000000   0.000000   12.0000     0.2579
   13.000     0.000   1.856393   0.171211   0.019453   0.190664   0.000000   0.000000  -1.003712   0.000000   0.000000   12.0000     0.2564
   13.500     0.000   1.889369   0.177411   0.019696   0.197107   0.000000   0.000000  -1.015213   0.000000   0.000000   12.0000     0.2550
   14.000     0.000   1.922062   0.183666   0.019977   0.203644   0.000000   0.000000  -1.026547   0.000000   0.000000   12.0000     0.2537
   14.500     0.000   1.954469   0.189972   0.020263   0.210235   0.000000   0.000000  -1.037706   0.000000   0.000000   12.0000     0.2525
   15.000     0.000   1.986585   0.196324   0.020555   0.216878   0.000000   0.000000  -1.048689   0.000000   0.000000   12.0000     0.2512


