xflr5 v6.57

Plane name :        R23_LR315_216in_AR_10,96
Polar name :        R23_LR315_216in_AR_10,96_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.125360   0.000527   0.132012   0.132539  -0.000000   0.000000  -0.357994   0.000000   0.000000   12.0000     1.5465
   -9.750     0.000   0.148011   0.000706   0.129599   0.130305  -0.000000   0.000000  -0.366749   0.000000   0.000000   12.0000     1.3385
   -9.500     0.000   0.170662   0.000915   0.127107   0.128022  -0.000000   0.000000  -0.375508   0.000000   0.000000   12.0000     1.1856
   -9.250     0.000   0.193312   0.001154   0.124322   0.125475  -0.000000   0.000000  -0.384281   0.000000   0.000000   12.0000     1.0686
   -9.000     0.000   0.215962   0.001422   0.121958   0.123380  -0.000000   0.000000  -0.393034   0.000000   0.000000   12.0000     0.9761
   -8.750     0.000   0.238610   0.001721   0.117910   0.119631  -0.000000   0.000000  -0.401861   0.000000   0.000000   12.0000     0.9011
   -8.500     0.000   0.261255   0.002049   0.113402   0.115451  -0.000000   0.000000  -0.410709   0.000000   0.000000   12.0000     0.8391
   -8.250     0.000   0.283896   0.002408   0.108469   0.110877  -0.000000   0.000000  -0.419581   0.000000   0.000000   12.0000     0.7871
   -8.000     0.000   0.306533   0.002796   0.102695   0.105492  -0.000000   0.000000  -0.428484   0.000000   0.000000   12.0000     0.7427
   -7.750     0.000   0.329165   0.003215   0.096730   0.099945  -0.000000   0.000000  -0.437381   0.000000   0.000000   12.0000     0.7044
   -7.500     0.000   0.351791   0.003663   0.092053   0.095716  -0.000000   0.000000  -0.446205   0.000000   0.000000   12.0000     0.6710
   -7.250     0.000   0.374410   0.004142   0.086388   0.090530  -0.000000   0.000000  -0.455062   0.000000   0.000000   12.0000     0.6417
   -7.000     0.000   0.397021   0.004650   0.081851   0.086501  -0.000000   0.000000  -0.463864   0.000000   0.000000   12.0000     0.6157
   -6.750     0.000   0.419624   0.005188   0.076486   0.081675  -0.000000   0.000000  -0.472672   0.000000   0.000000   12.0000     0.5925
   -6.500     0.000   0.442218   0.005756   0.070587   0.076343  -0.000000   0.000000  -0.481500   0.000000   0.000000   12.0000     0.5717
   -6.250     0.000   0.464801   0.006354   0.065440   0.071795  -0.000000   0.000000  -0.490275   0.000000   0.000000   12.0000     0.5529
   -6.000     0.000   0.487374   0.006982   0.061226   0.068208  -0.000000   0.000000  -0.499006   0.000000   0.000000   12.0000     0.5358
   -5.750     0.000   0.509934   0.007640   0.058022   0.065662  -0.000000   0.000000  -0.507691   0.000000   0.000000   12.0000     0.5203
   -5.500     0.000   0.532482   0.008327   0.054851   0.063178  -0.000000   0.000000  -0.516356   0.000000   0.000000   12.0000     0.5061
   -5.250     0.000   0.555017   0.009045   0.051362   0.060407  -0.000000   0.000000  -0.525017   0.000000   0.000000   12.0000     0.4930
   -5.000     0.000   0.577537   0.009791   0.049162   0.058953  -0.000000   0.000000  -0.533621   0.000000   0.000000   12.0000     0.4810
   -4.750     0.000   0.600043   0.010568   0.047093   0.057661  -0.000000   0.000000  -0.542214   0.000000   0.000000   12.0000     0.4699
   -4.500     0.000   0.622532   0.011374   0.044716   0.056090  -0.000000   0.000000  -0.550802   0.000000   0.000000   12.0000     0.4595
   -4.250     0.000   0.645005   0.012209   0.042325   0.054534  -0.000000   0.000000  -0.559374   0.000000   0.000000   12.0000     0.4499
   -4.000     0.000   0.667460   0.013073   0.040108   0.053181  -0.000000   0.000000  -0.567930   0.000000   0.000000   12.0000     0.4410
   -3.750     0.000   0.689897   0.013967   0.037943   0.051910  -0.000000   0.000000  -0.576471   0.000000   0.000000   12.0000     0.4326
   -3.500     0.000   0.712315   0.014890   0.035917   0.050807  -0.000000   0.000000  -0.584994   0.000000   0.000000   12.0000     0.4248
   -3.250     0.000   0.734713   0.015842   0.033306   0.049149  -0.000000   0.000000  -0.593513   0.000000   0.000000   12.0000     0.4174
   -3.000     0.000   0.757090   0.016823   0.030757   0.047580  -0.000000   0.000000  -0.602016   0.000000   0.000000   12.0000     0.4105
