xflr5 v6.57

Plane name :        R23_LR315_216in_AR_9,34
Polar name :        R23_LR315_216in_AR_9,34-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.125856   0.000600   0.129969   0.130569   0.000000   0.000000  -0.351996   0.000000   0.000000   12.0000     1.7899
   -9.000     0.000   0.213657   0.001609   0.120768   0.122377   0.000000   0.000000  -0.387533   0.000000   0.000000   12.0000     1.1492
   -8.000     0.000   0.301432   0.003143   0.100918   0.104061   0.000000   0.000000  -0.423582   0.000000   0.000000   12.0000     0.8816
   -7.000     0.000   0.389125   0.005203   0.080022   0.085225   0.000000   0.000000  -0.459529   0.000000   0.000000   12.0000     0.7346
   -6.000     0.000   0.476682   0.007789   0.059190   0.066980   0.000000   0.000000  -0.495254   0.000000   0.000000   12.0000     0.6417
   -5.000     0.000   0.564050   0.010898   0.046694   0.057592   0.000000   0.000000  -0.530412   0.000000   0.000000   12.0000     0.5776
   -4.000     0.000   0.651173   0.014525   0.036590   0.051115   0.000000   0.000000  -0.565255   0.000000   0.000000   12.0000     0.5308
   -3.000     0.000   0.737999   0.018666   0.027601   0.046267   0.000000   0.000000  -0.599836   0.000000   0.000000   12.0000     0.4951
   -2.000     0.000   0.824473   0.023313   0.020517   0.043831   0.000000   0.000000  -0.634126   0.000000   0.000000   12.0000     0.4670
   -1.000     0.000   0.910543   0.028458   0.018050   0.046507   0.000000   0.000000  -0.668103   0.000000   0.000000   12.0000     0.4442
    0.000     0.000   0.996157   0.034089   0.016558   0.050647   0.000000   0.000000  -0.701807   0.000000   0.000000   12.0000     0.4255
    1.000     0.000   1.081263   0.040196   0.015792   0.055989   0.000000   0.000000  -0.735223   0.000000   0.000000   12.0000     0.4098
    2.000     0.000   1.165809   0.046766   0.015429   0.062194   0.000000   0.000000  -0.768323   0.000000   0.000000   12.0000     0.3965
    3.000     0.000   1.249745   0.053782   0.015212   0.068994   0.000000   0.000000  -0.801071   0.000000   0.000000   12.0000     0.3851
    4.000     0.000   1.333022   0.061230   0.015476   0.076706   0.000000   0.000000  -0.833442   0.000000   0.000000   12.0000     0.3751
    5.000     0.000   1.415592   0.069092   0.015686   0.084778   0.000000   0.000000  -0.865385   0.000000   0.000000   12.0000     0.3664
    6.000     0.000   1.497407   0.077349   0.015912   0.093261   0.000000   0.000000  -0.896866   0.000000   0.000000   12.0000     0.3588
    7.000     0.000   1.578421   0.085981   0.016145   0.102126   0.000000   0.000000  -0.927845   0.000000   0.000000   12.0000     0.3520
    8.000     0.000   1.658588   0.094967   0.016311   0.111277   0.000000   0.000000  -0.958284   0.000000   0.000000   12.0000     0.3459
    9.000     0.000   1.737866   0.104284   0.016622   0.120906   0.000000   0.000000  -0.988152   0.000000   0.000000   12.0000     0.3405
   10.000     0.000   1.816211   0.113909   0.017114   0.131024   0.000000   0.000000  -1.017420   0.000000   0.000000   12.0000     0.3356
   11.000     0.000   1.893583   0.123818   0.017677   0.141495   0.000000   0.000000  -1.046049  -0.000000   0.000000   12.0000     0.3313
   12.000     0.000   1.969942   0.133985   0.018293   0.152278   0.000000   0.000000  -1.074005  -0.000000   0.000000   12.0000     0.3273
   13.000     0.000   2.045249   0.144384   0.019003   0.163387   0.000000   0.000000  -1.101257  -0.000000   0.000000   12.0000     0.3237
   14.000     0.000   2.119468   0.154988   0.019806   0.174794   0.000000   0.000000  -1.127773  -0.000000   0.000000   12.0000     0.3204
   15.000     0.000   2.192564   0.165768   0.020786   0.186554   0.000000   0.000000  -1.153530  -0.000000   0.000000   12.0000     0.3174
   16.000     0.000   2.264504   0.176696   0.022097   0.198792   0.000000   0.000000  -1.178515  -0.000000   0.000000   12.0000     0.3146


