xflr5 v6.57

Plane name :        R23_LR315_216in_AR_14,01
Polar name :        R23_LR315_216in_AR_14,01_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.124352   0.000423   0.132720   0.133143   0.000000   0.000000  -0.358434   0.000000   0.000000   12.0000     1.2175
   -9.000     0.000   0.218858   0.001162   0.121359   0.122521   0.000000   0.000000  -0.395453   0.000000   0.000000   12.0000     0.7556
   -8.000     0.000   0.313328   0.002312   0.103162   0.105474   0.000000   0.000000  -0.432759   0.000000   0.000000   12.0000     0.5722
   -7.000     0.000   0.407713   0.003873   0.083209   0.087082   0.000000   0.000000  -0.470052   0.000000   0.000000   12.0000     0.4738
   -6.000     0.000   0.501962   0.005845   0.063731   0.069576   0.000000   0.000000  -0.507117   0.000000   0.000000   12.0000     0.4123
   -5.000     0.000   0.596025   0.008226   0.051131   0.059357   0.000000   0.000000  -0.543720   0.000000   0.000000   12.0000     0.3703
   -4.000     0.000   0.689851   0.011013   0.041872   0.052885   0.000000   0.000000  -0.580006   0.000000   0.000000   12.0000     0.3398
   -3.000     0.000   0.783392   0.014202   0.033799   0.048001   0.000000   0.000000  -0.616045   0.000000   0.000000   12.0000     0.3166
   -2.000     0.000   0.876596   0.017788   0.024065   0.041853   0.000000   0.000000  -0.651861   0.000000   0.000000   12.0000     0.2983
   -1.000     0.000   0.969416   0.021763   0.020917   0.042680   0.000000   0.000000  -0.687329   0.000000   0.000000   12.0000     0.2837
    0.000     0.000   1.061802   0.026120   0.019487   0.045607   0.000000   0.000000  -0.722522   0.000000   0.000000   12.0000     0.2716
    1.000     0.000   1.153706   0.030849   0.019002   0.049851   0.000000   0.000000  -0.757429   0.000000   0.000000   12.0000     0.2614
    2.000     0.000   1.245080   0.035941   0.018632   0.054572   0.000000   0.000000  -0.792020   0.000000   0.000000   12.0000     0.2528
    3.000     0.000   1.335877   0.041383   0.018780   0.060163   0.000000   0.000000  -0.826261   0.000000   0.000000   12.0000     0.2455
    4.000     0.000   1.426051   0.047164   0.019108   0.066272   0.000000   0.000000  -0.860116  -0.000000   0.000000   12.0000     0.2391
    5.000     0.000   1.515557   0.053270   0.019451   0.072722   0.000000   0.000000  -0.893541  -0.000000   0.000000   12.0000     0.2334
    6.000     0.000   1.604349   0.059687   0.019678   0.079365   0.000000   0.000000  -0.926493  -0.000000   0.000000   12.0000     0.2285
    7.000     0.000   1.692384   0.066398   0.020153   0.086550   0.000000   0.000000  -0.958941  -0.000000   0.000000   12.0000     0.2241
    8.000     0.000   1.779620   0.073387   0.020845   0.094232   0.000000   0.000000  -0.990852  -0.000000   0.000000   12.0000     0.2202
    9.000     0.000   1.866013   0.080637   0.021620   0.102257   0.000000   0.000000  -1.022184  -0.000000   0.000000   12.0000     0.2166
   10.000     0.000   1.951524   0.088129   0.022449   0.110578   0.000000   0.000000  -1.052898  -0.000000   0.000000   12.0000     0.2134
   11.000     0.000   2.036113   0.095845   0.023361   0.119206   0.000000   0.000000  -1.082961  -0.000000   0.000000   12.0000     0.2106
   12.000     0.000   2.119741   0.103765   0.024395   0.128160   0.000000   0.000000  -1.112339  -0.000000   0.000000   12.0000     0.2079
   13.000     0.000   2.202372   0.111867   0.025630   0.137497   0.000000   0.000000  -1.141005  -0.000000   0.000000   12.0000     0.2055
   14.000     0.000   2.283969   0.120132   0.027186   0.147317   0.000000   0.000000  -1.168936  -0.000000   0.000000   12.0000     0.2034


