xflr5 v6.57

Plane name :        R23_LR315_120in_AR_6,53
Polar name :        R23_LR315_120in_AR_6,53_TX-12.0 m/s-VLM2
Freestream speed :  12.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -10.000     0.000   0.128437   0.000873   0.129169   0.130043   0.000000   0.000000  -0.349782   0.000000   0.000000   12.0000     1.3754
   -9.750     0.000   0.148330   0.001140   0.127363   0.128503   0.000000   0.000000  -0.357597   0.000000   0.000000   12.0000     1.2145
   -9.500     0.000   0.168225   0.001444   0.125407   0.126851   0.000000   0.000000  -0.365416   0.000000   0.000000   12.0000     1.0917
   -9.250     0.000   0.188120   0.001787   0.123932   0.125720   0.000000   0.000000  -0.373209   0.000000   0.000000   12.0000     0.9948
   -9.000     0.000   0.208014   0.002169   0.121513   0.123682   0.000000   0.000000  -0.381048   0.000000   0.000000   12.0000     0.9164
   -8.750     0.000   0.227908   0.002588   0.118567   0.121156   0.000000   0.000000  -0.388912   0.000000   0.000000   12.0000     0.8517
   -8.500     0.000   0.247798   0.003046   0.115436   0.118482   0.000000   0.000000  -0.396783   0.000000   0.000000   12.0000     0.7974
   -8.250     0.000   0.267686   0.003543   0.112315   0.115857   0.000000   0.000000  -0.404649   0.000000   0.000000   12.0000     0.7511
   -8.000     0.000   0.287569   0.004078   0.108351   0.112429   0.000000   0.000000  -0.412543   0.000000   0.000000   12.0000     0.7113
   -7.750     0.000   0.307448   0.004651   0.103919   0.108570   0.000000   0.000000  -0.420455   0.000000   0.000000   12.0000     0.6766
   -7.500     0.000   0.327321   0.005263   0.099281   0.104544   0.000000   0.000000  -0.428366   0.000000   0.000000   12.0000     0.6461
   -7.250     0.000   0.347186   0.005913   0.094700   0.100614   0.000000   0.000000  -0.436263   0.000000   0.000000   12.0000     0.6191
   -7.000     0.000   0.367045   0.006602   0.089820   0.096422   0.000000   0.000000  -0.444158   0.000000   0.000000   12.0000     0.5950
   -6.750     0.000   0.386895   0.007329   0.085671   0.093000   0.000000   0.000000  -0.452010   0.000000   0.000000   12.0000     0.5734
   -6.500     0.000   0.406735   0.008095   0.081125   0.089219   0.000000   0.000000  -0.459861   0.000000   0.000000   12.0000     0.5539
   -6.250     0.000   0.426565   0.008898   0.075218   0.084116   0.000000   0.000000  -0.467750   0.000000   0.000000   12.0000     0.5362
   -6.000     0.000   0.446384   0.009740   0.071222   0.080963   0.000000   0.000000  -0.475549   0.000000   0.000000   12.0000     0.5201
   -5.750     0.000   0.466191   0.010620   0.066646   0.077266   0.000000   0.000000  -0.483354   0.000000   0.000000   12.0000     0.5054
   -5.500     0.000   0.485985   0.011538   0.063097   0.074636   0.000000   0.000000  -0.491116   0.000000   0.000000   12.0000     0.4919
   -5.250     0.000   0.505765   0.012495   0.059963   0.072458   0.000000   0.000000  -0.498843   0.000000   0.000000   12.0000     0.4794
   -5.000     0.000   0.525531   0.013489   0.056423   0.069912   0.000000   0.000000  -0.506567   0.000000   0.000000   12.0000     0.4679
   -4.750     0.000   0.545281   0.014521   0.054189   0.068710   0.000000   0.000000  -0.514235   0.000000   0.000000   12.0000     0.4572
   -4.500     0.000   0.565015   0.015591   0.052310   0.067900   0.000000   0.000000  -0.521882   0.000000   0.000000   12.0000     0.4473
